Date,^BVSP,SPY,IEF,BRL=X,EURUSD=X,JPY=X,GLD,DBC
2024-02-08,128217.0,483.7275,86.49117,4.969300,1.077575,148.0860,188.3300,20.38868
2024-02-09,128026.0,486.5232,86.33582,4.991900,1.077726,149.2590,187.6000,20.44378
2024-02-12,,486.3096,86.41805,4.953100,1.079820,149.1670,187.1100,20.45296
2024-02-13,,479.6117,85.46778,4.952200,1.077226,149.4050,184.5300,20.33357
2024-02-14,127018.0,483.9702,85.78757,4.952000,1.070893,150.7240,184.4200,20.14071
2024-02-15,127804.0,487.3095,86.02517,4.968300,1.073215,150.5440,185.6600,20.18663
2024-02-16,128726.0,484.8827,85.65055,4.972400,1.077389,149.9460,186.3400,20.23255
2024-02-19,129036.0,,,4.965100,1.078493,150.0910,,
2024-02-20,129916.0,482.2132,85.79673,4.956400,1.077540,150.2700,187.4700,20.12234
2024-02-21,130032.0,482.6500,85.52262,4.926400,1.081315,149.9390,187.4800,20.20499
2024-02-22,130241.0,492.6387,85.53175,4.934900,1.082040,150.3550,187.5600,20.26010
2024-02-23,129419.0,492.9785,85.92466,4.962400,1.082567,150.4830,188.6200,19.96621
2024-02-26,129609.0,491.1729,85.79673,4.993500,1.082005,150.4980,188.2000,20.14989
2024-02-27,131689.0,492.0854,85.60484,4.978900,1.085093,150.5660,188.0000,20.30602
2024-02-28,130155.0,491.4350,85.91553,4.932400,1.084481,150.4950,188.3400,20.22336
2024-02-29,129020.0,493.2017,86.08913,4.967300,1.083882,150.6560,189.3100,20.19581
2024-03-01,129180.0,497.8321,86.48213,4.969800,1.080497,150.0950,192.8900,20.29683
2024-03-04,128341.0,497.2981,86.28975,4.952700,1.084269,150.1050,196.0100,20.36112
2024-03-05,128098.0,492.3281,86.82109,4.944900,1.085517,150.4660,197.1900,20.20499
2024-03-06,128890.0,494.8227,87.03182,4.957100,1.085600,150.0490,198.8100,20.37031
2024-03-07,128340.0,499.7346,87.17839,4.943600,1.089954,149.2690,199.9400,20.42541
2024-03-08,127071.0,496.7351,87.24252,4.933800,1.095014,147.8680,201.6300,20.36112
2024-03-11,126124.0,496.3080,87.13258,4.977540,1.094296,146.7740,202.0000,20.53562
2024-03-12,127668.0,501.6470,86.77529,4.977400,1.093135,146.7320,199.7900,20.48052
2024-03-13,128006.0,500.8607,86.58292,4.968700,1.092777,147.6190,201.1900,20.76522
2024-03-14,127690.0,499.8705,85.94164,4.969200,1.095530,147.6210,200.3500,20.82951
2024-03-15,126742.0,496.4381,85.79506,4.992700,1.088341,148.2960,199.7100,20.90299
2024-03-18,126954.0,499.3885,85.69424,4.968047,1.088258,148.9550,200.0300,21.09585
2024-03-19,127529.0,502.1637,85.94164,5.029400,1.087394,149.1440,199.8000,21.08667
2024-03-20,129125.0,506.8083,86.14317,5.030000,1.086331,151.0350,202.1800,21.03156
2024-03-21,128159.0,508.4832,86.15233,4.966200,1.093721,150.7600,201.9700,21.00401
2024-03-22,127027.0,507.5193,86.57374,4.974500,1.086236,151.6330,200.3500,20.85707
2024-03-25,126931.0,506.1171,86.34473,5.000900,1.080754,151.3050,200.9900,21.03156
2024-03-26,126863.0,505.1823,86.47300,4.972200,1.083823,151.3730,201.6400,20.86625
2024-03-27,127691.0,509.4277,86.80278,4.975700,1.083236,151.5300,203.1000,20.84788
2024-03-28,128106.0,509.3304,86.72034,4.990300,1.081338,151.2870,205.7200,21.09585
2024-03-29,,,,5.014100,1.079447,151.4400,,
2024-03-31,,,,5.013200,1.079273,151.3980,,
2024-04-01,126990.0,508.4442,85.93566,5.053600,1.073722,151.5810,207.8200,21.19688
2024-04-02,127549.0,505.2115,85.75191,5.064400,1.076855,151.5400,210.8900,21.38974
2024-04-03,127318.0,505.7665,85.85297,5.038600,1.083835,151.5810,212.7400,21.64690
2024-04-04,127428.0,499.5930,86.14702,5.057400,1.083705,151.2920,211.5200,21.70200
2024-04-05,126795.0,504.8122,85.57732,,,,215.1400,21.81221
2024-04-07,,,,5.054900,1.083048,151.6900,,
2024-04-08,128857.0,505.0946,85.38439,5.023900,1.086366,151.8430,216.4800,21.80303
2024-04-09,129890.0,505.6789,85.72434,5.007600,1.085930,151.7770,217.6700,21.68363
2024-04-10,128054.0,500.6154,84.58503,5.066200,1.074172,152.9640,215.6100,21.79384
2024-04-11,127396.0,504.3935,84.46561,5.090400,1.072685,153.1920,219.8000,21.75710
2024-04-12,125946.0,497.4314,84.81471,,,,216.8900,21.78466
2024-04-14,,,,5.117100,1.064963,153.2830,,
2024-04-15,125334.0,491.1994,84.27261,5.183700,1.062575,154.2060,220.9500,21.81221
2024-04-16,124389.0,490.3036,83.94187,5.285500,1.062146,154.6980,221.2200,21.77547
2024-04-17,124171.0,487.4019,84.47478,5.232600,1.066940,154.3420,219.5900,21.43566
2024-04-18,124196.0,486.3990,84.18075,5.241700,1.064419,154.6100,220.3400,21.42648
2024-04-19,125124.0,482.1535,84.29102,,,,221.0300,21.52750
2024-04-21,,,,5.206200,1.065825,154.6400,,
2024-04-22,125573.0,486.5937,84.30022,5.165700,1.065405,154.8130,215.5700,21.52750
2024-04-23,125148.0,492.3679,84.41045,5.130500,1.070435,154.7440,215.0400,21.61934
2024-04-24,124741.0,492.1342,84.15318,5.145500,1.069988,155.2590,214.6400,21.59179
2024-04-25,124646.0,490.2646,83.83161,5.158600,1.072961,155.5970,215.9200,21.71118
2024-04-26,126526.0,494.9094,84.06129,,,,216.6200,21.72955
2024-04-28,,,,5.115500,1.070687,158.2240,,
2024-04-29,127352.0,496.6620,84.40127,5.117000,1.071570,156.3140,216.1800,21.71118
2024-04-30,125924.0,488.7944,84.00618,5.193900,1.066655,157.7220,211.8700,21.43566
2024-05-01,,487.2072,84.33886,5.194400,1.072156,155.7040,213.7900,21.12340
2024-05-02,127122.0,491.7642,84.73511,5.110300,1.073307,153.0450,213.1300,21.19688
2024-05-03,128509.0,497.8598,85.20508,,,,212.9600,21.22443
2024-05-05,,,,5.070900,1.075812,153.5660,,
2024-05-06,128466.0,503.0011,85.27882,5.074900,1.076751,154.2370,215.2000,21.46321
2024-05-07,129210.0,503.5561,85.49998,5.073300,1.075049,154.7480,214.2100,21.44485
2024-05-08,129481.0,503.6048,85.26038,5.087900,1.074691,155.4190,213.5800,21.33464
2024-05-09,128188.0,506.5064,85.51841,5.140800,1.078516,155.3890,216.9500,21.41729
2024-05-10,127600.0,507.1590,85.24195,,,,218.7100,21.38056
2024-05-12,,,,5.123260,1.077041,155.8180,,
2024-05-13,128155.0,507.2271,85.34334,5.154200,1.079354,156.2330,216.2600,21.51832
2024-05-14,128515.0,509.5543,85.59214,5.127800,1.081455,156.4980,218.0900,21.42648
2024-05-15,128028.0,515.8641,86.23723,5.133600,1.088981,154.2820,220.8900,21.49995
2024-05-16,128284.0,514.8027,86.07133,5.128600,1.086779,155.3790,220.0300,21.55505
2024-05-17,128151.0,515.5428,85.80408,,,,223.6600,21.77547
2024-05-19,,,,5.102000,1.087548,155.7540,,
2024-05-20,127751.0,516.1368,85.67509,5.103100,1.086083,156.3700,224.5600,21.96834
2024-05-21,127412.0,517.4026,85.89625,5.121900,1.085517,156.2510,224.2300,21.87650
2024-05-22,125650.0,515.9128,85.78568,5.151100,1.082520,156.7040,220.1100,21.56424
2024-05-23,124729.0,512.1445,85.48157,5.143100,1.081268,156.9730,215.7200,21.45403
2024-05-24,124306.0,515.5330,85.59214,,,,215.9200,21.60098
2024-05-26,,,,5.169800,1.084763,156.8700,,
2024-05-27,124496.0,,,5.171700,1.086189,156.8450,,
2024-05-28,123780.0,515.8933,85.11292,5.161300,1.085187,157.2620,218.1900,21.98671
2024-05-29,122707.0,512.2807,84.69825,5.202100,1.080182,157.6080,216.1600,21.75710
2024-05-30,,508.8824,85.12215,5.202100,1.083541,156.9530,216.5700,21.47240
2024-05-31,122098.0,513.5173,85.51841,,,,215.3000,21.37137
2024-06-02,,,,5.244400,1.085305,157.1800,,
2024-06-03,122032.0,513.9362,86.07853,5.249000,1.090739,156.0760,217.2200,21.06830
2024-06-04,121802.0,514.5107,86.54993,5.287700,1.088187,155.1240,215.2700,20.85707
2024-06-05,121407.0,520.6257,86.86418,5.300400,1.087453,155.9290,217.8200,20.93054
2024-06-06,122899.0,520.6158,86.82720,5.257100,1.089443,155.6970,219.4300,21.20606
2024-06-07,120767.0,519.9830,85.91217,,,,211.6000,20.90299
2024-06-09,,,,5.270441,1.077888,156.8330,,
2024-06-10,120760.0,521.5895,85.72732,5.352800,1.076426,157.0400,213.5400,21.20606
2024-06-11,121635.0,522.8458,86.18021,5.364900,1.074033,157.1050,214.1500,21.17851
2024-06-12,119936.0,527.1400,86.66082,5.401000,1.081315,156.8000,214.7200,21.25198
2024-06-13,119568.0,528.2014,87.23388,5.361600,1.073883,157.1280,212.9700,21.27035
2024-06-14,119662.0,528.5226,87.43724,,,,215.7300,21.18769
2024-06-16,,,,5.357200,1.070217,157.5460,,
2024-06-17,119138.0,532.7292,87.03056,5.424000,1.074068,157.7000,214.6100,21.26116
2024-06-18,119630.0,534.0826,87.40950,5.439900,1.074229,157.8710,215.4700,21.43566
2024-06-19,120261.0,,,5.422400,1.075153,157.9580,,
2024-06-20,120446.0,532.6317,87.18768,5.452400,1.070641,158.9310,218.1600,21.48158
2024-06-21,121341.0,531.9177,87.20615,,,,214.7800,21.30709
2024-06-23,,,,5.426126,1.068776,159.8610,,
2024-06-24,122637.0,530.1885,87.28011,5.389300,1.073272,159.6860,215.6300,21.48158
2024-06-25,122331.0,532.2303,87.35406,5.450700,1.070962,159.6860,214.5600,21.27953
2024-06-26,122641.0,532.8947,86.82720,5.522500,1.068011,160.6210,212.5800,21.31627
2024-06-27,124308.0,533.7347,87.02132,5.500500,1.070847,160.6870,214.9900,21.42648
2024-06-28,123907.0,531.6343,86.55917,,,,215.0100,21.33464
2024-06-30,,,,5.591900,1.073526,160.9070,,
2024-07-01,124718.0,532.7286,85.91483,5.655000,1.073710,161.5120,215.5700,21.61016
2024-07-02,124787.0,536.3136,86.23931,5.675500,1.074841,161.5040,215.5600,21.63771
2024-07-03,125662.0,538.7070,86.81411,5.555400,1.079331,161.6210,217.9900,21.75710
2024-07-04,126164.0,,,5.486400,1.081069,161.3580,,
2024-07-05,126267.0,541.8134,87.29622,,,,220.9300,21.83976
2024-07-07,,,,5.471290,1.082603,160.6380,,
2024-07-08,126548.0,542.4387,87.32404,5.470400,1.083095,160.8570,218.1900,21.54587
2024-07-09,127108.0,542.9661,87.20348,5.417100,1.081479,161.3310,218.5600,21.39892
2024-07-10,127218.0,548.3389,87.28696,5.414700,1.083330,161.6070,219.3600,21.39892
2024-07-11,128294.0,543.6108,87.84319,5.438000,1.087276,158.2010,223.2500,21.47240
2024-07-12,128897.0,547.0397,88.02859,,,,223.1100,21.38974
2024-07-14,,,,5.422800,1.088554,158.3130,,
2024-07-15,129321.0,548.5441,87.75050,5.446800,1.090156,158.1410,223.8300,21.23361
2024-07-16,129110.0,551.7970,88.13986,5.424300,1.090251,158.3500,228.2900,21.17851
2024-07-17,129450.0,544.0602,88.21404,5.487700,1.094020,155.6860,227.2300,21.17851
2024-07-18,127652.0,539.8792,87.96373,5.543200,1.090156,157.1500,225.7800,21.02238
2024-07-19,127616.0,536.2940,87.68559,,,,221.7300,20.73767
2024-07-21,,,,5.520872,1.089918,157.4220,,
2024-07-22,127860.0,541.8233,87.60215,5.570700,1.088981,156.8910,221.8000,20.79278
2024-07-23,126590.0,540.9733,87.66704,5.585300,1.085069,155.7680,222.5800,20.59991
2024-07-24,126423.0,528.7135,87.47236,5.653600,1.083952,153.8910,221.8000,20.59072
2024-07-25,125954.0,525.9587,87.66704,5.643100,1.085128,153.6970,218.3300,20.63665
2024-07-26,127492.0,531.8493,88.08424,,,,220.6300,20.42541
2024-07-28,,,,5.622841,1.085376,154.1390,,
2024-07-29,126954.0,532.1619,88.23257,5.614500,1.081947,153.8330,220.3200,20.33357
2024-07-30,126139.0,529.4658,88.41800,5.611100,1.081607,152.6700,222.5200,20.26928
2024-07-31,127652.0,538.0720,89.06699,5.656600,1.082392,149.7440,226.5500,20.73767
2024-08-01,127395.0,530.4523,89.44733,5.750600,1.078760,149.2010,225.7700,20.48970
2024-08-02,125854.0,520.5762,90.83287,,,,225.3400,20.11315
2024-08-04,,,,5.726700,1.091084,145.5840,,
2024-08-05,125270.0,505.4151,90.92585,5.720900,1.095098,145.7900,222.4800,20.07642
2024-08-06,126267.0,510.0748,90.11684,5.655500,1.092622,144.7320,220.7000,19.91110
2024-08-07,127514.0,506.6655,89.79137,5.635800,1.092813,146.1240,220.5500,20.09479
2024-08-08,128661.0,518.3782,89.52171,5.546100,1.091572,147.6690,224.0100,20.27847
2024-08-09,130615.0,520.6642,89.88438,,,,224.5600,20.39786
2024-08-11,,,,5.506300,1.091381,147.0420,,
2024-08-12,131116.0,520.9376,90.13542,5.491900,1.093625,146.9820,228.4100,20.68257
2024-08-13,132398.0,529.5048,90.53531,5.455700,1.099699,146.9710,228.0600,20.48970
2024-08-14,133318.0,531.1752,90.65620,5.468900,1.101322,147.2530,226.2000,20.36112
2024-08-15,134153.0,540.2798,90.08894,5.484900,1.097273,149.2220,226.9100,20.52644
2024-08-16,133953.0,541.4911,90.26561,,,,231.9900,20.39786
2024-08-18,,,,5.471300,1.102499,147.9560,,
2024-08-19,135778.0,546.6684,90.38650,5.405600,1.108647,146.6990,231.6100,20.28765
2024-08-20,136087.0,545.7796,90.74916,5.478100,1.112793,145.3470,232.4600,20.20499
2024-08-21,136464.0,547.6552,90.93518,5.482500,1.115536,145.1180,232.1500,20.10397
2024-08-22,135173.0,543.3568,90.51670,5.590900,1.111716,146.2020,229.3700,20.08560
2024-08-23,135608.0,549.1302,90.93518,,,,232.0200,20.44378
2024-08-25,,,,5.485400,1.118793,144.0000,,
2024-08-26,136889.0,547.8212,90.82356,5.495700,1.116470,144.5160,232.7600,20.65501
2024-08-27,136776.0,548.5734,90.78635,5.507900,1.117793,143.9750,233.3900,20.55399
2024-08-28,137344.0,545.3888,90.73987,5.562200,1.112496,144.4330,231.7500,20.30602
2024-08-29,136041.0,545.4376,90.58179,5.627700,1.108045,144.8900,232.9500,20.53562
2024-08-30,136004.0,550.6444,90.26561,,,,231.2900,20.30602
2024-09-01,,,,5.609200,1.104484,146.3810,,
2024-09-02,134981.0,,,5.615100,1.106746,146.7220,,
2024-09-03,134353.0,539.3126,90.86066,5.647500,1.104887,145.3530,230.2900,19.90192
2024-09-04,136111.0,538.2087,91.39230,5.642000,1.108045,143.3240,230.4300,19.75497
2024-09-05,136502.0,536.8997,91.60682,5.567500,1.111111,143.3930,232.3500,19.80089
2024-09-06,134572.0,527.8636,91.73739,,,,230.6300,19.53456
2024-09-08,,,,5.596600,1.108721,142.4860,,
2024-09-09,134737.0,533.7737,91.86794,5.584300,1.103753,143.1770,231.6000,19.58966
2024-09-10,134320.0,536.0987,92.25966,5.662900,1.102098,142.2340,232.6200,19.30495
2024-09-11,134677.0,541.5986,92.19438,5.667400,1.101091,142.5900,232.2500,19.47945
2024-09-12,134029.0,546.1605,92.04514,5.625700,1.107788,141.4990,236.3300,19.85600
2024-09-13,134882.0,549.0131,92.22237,,,,238.6800,19.89274
2024-09-15,,,,5.612370,1.108844,140.7900,,
2024-09-16,135118.0,549.8239,92.46487,5.503900,1.112954,140.7900,238.6600,20.03968
2024-09-17,134960.0,550.0484,92.29700,5.481700,1.112310,142.0150,237.3400,20.17744
2024-09-18,133748.0,548.4172,91.89593,5.461000,1.111482,142.7100,235.5100,20.04886
2024-09-19,133123.0,557.7756,91.82133,5.423900,1.116196,142.8580,239.1700,20.40705
2024-09-20,131065.0,556.8113,91.79333,,,,242.2100,20.40705
2024-09-22,,,,5.513600,1.116084,144.0040,,
2024-09-23,130568.0,558.2028,91.73739,5.536100,1.111173,143.6380,242.6800,20.41623
2024-09-24,132156.0,559.8000,91.83997,5.449700,1.119119,142.9630,246.0700,20.75604
2024-09-25,131586.0,558.5652,91.46692,5.473800,1.113102,144.6830,245.7300,20.58154
2024-09-26,133010.0,560.7798,91.40164,5.436700,1.117718,145.0760,246.9800,20.39786
2024-09-27,132730.0,559.9664,91.76537,,,,245.0200,20.49888
2024-09-29,,,,5.433200,1.116982,142.7830,,
2024-09-30,131816.0,562.2104,91.51355,5.448500,1.113660,143.7100,243.0600,20.45296
2024-10-01,132495.0,557.1739,91.84654,5.424000,1.106390,143.7360,245.6100,20.81114
2024-10-02,133515.0,557.4091,91.58461,5.440300,1.104850,146.5820,245.6600,20.98564
2024-10-03,131672.0,556.3900,91.11694,5.476300,1.103558,146.8400,245.4900,21.28872
2024-10-04,131792.0,561.4461,90.23767,,,,245.0000,21.34382
2024-10-06,,,,5.454300,1.097454,148.8200,,
2024-10-07,132018.0,556.3704,89.91029,5.494200,1.097574,148.1460,244.1700,21.63771
2024-10-08,131512.0,561.6324,89.98510,5.534700,1.097574,148.1590,242.3700,21.13259
2024-10-09,129962.0,565.5225,89.64835,5.596100,1.094331,149.1600,241.0500,20.94890
2024-10-10,130353.0,564.5327,89.63901,5.581700,1.093386,148.7040,242.8200,21.36219
2024-10-11,129992.0,567.9133,89.66706,,,,245.4700,21.38056
2024-10-13,,,,5.610600,1.092538,149.3340,,
2024-10-14,131005.0,572.5579,89.50806,5.594700,1.090917,149.6700,245.0700,21.04993
2024-10-15,131043.0,568.1093,89.96640,5.652000,1.088412,149.0990,245.9200,20.64583
2024-10-16,131750.0,570.5786,90.10669,5.668000,1.086248,149.5760,247.1500,20.59072
2024-10-17,130793.0,570.6275,89.63901,5.651800,1.082954,150.1000,248.6300,20.61828
2024-10-18,130499.0,572.8224,89.74191,,,,251.2700,20.50807
2024-10-20,,,,5.635900,1.086862,149.6000,,
2024-10-21,130362.0,571.8817,89.04971,5.688100,1.081783,150.6050,251.2200,20.57236
2024-10-22,129721.0,571.5779,88.96551,5.689300,1.079727,151.1380,253.9300,20.93054
2024-10-23,129233.0,566.3552,88.75974,5.686500,1.078051,152.7690,250.8700,20.81114
2024-10-24,130067.0,567.5801,88.95615,5.664000,1.082415,151.7830,252.8000,20.80196
2024-10-25,129893.0,567.3841,88.75974,,,,253.3200,20.94890
2024-10-28,131213.0,569.1381,88.55396,5.685813,1.079657,152.9520,253.3300,20.38868
2024-10-29,130730.0,570.0593,88.59137,5.710200,1.081677,153.1790,256.0900,20.35194
2024-10-30,130639.0,568.3346,88.46041,5.760000,1.082064,153.2740,257.5000,20.60909
2024-10-31,129713.0,557.1936,88.41364,5.762300,1.085918,153.2040,253.5100,20.74685
2024-11-01,128121.0,559.5451,87.89008,5.789400,1.088613,151.9800,252.4700,20.52644
2024-11-04,130515.0,558.3400,88.35922,5.677526,1.087453,152.2870,252.8300,20.87543
2024-11-05,130661.0,565.0912,88.40615,5.790600,1.087406,152.2760,253.4000,21.00401
2024-11-06,130341.0,579.1426,87.49597,5.739800,1.093446,151.4350,245.7000,20.77441
2024-11-07,129682.0,583.6205,88.19971,5.674800,1.073307,154.3200,249.6500,20.98564
2024-11-08,127830.0,586.1487,88.38735,5.691000,1.079517,153.1800,247.9600,20.66420
2024-11-11,127874.0,586.7072,88.14342,5.736400,1.071490,152.9040,242.1400,20.33357
2024-11-12,127698.0,584.8846,87.58982,5.755400,1.066439,153.4800,240.0500,20.22336
2024-11-13,127734.0,585.1689,87.53352,5.748200,1.061673,154.6550,237.6300,20.15907
2024-11-14,127792.0,581.4061,87.52414,5.805900,1.056412,155.4290,237.0100,20.14071
2024-11-15,,573.9592,87.56166,5.788300,1.053008,156.4680,236.5900,20.03968
2024-11-18,127768.0,576.3107,87.75870,5.794600,1.053375,154.6640,241.0900,20.49888
2024-11-19,128197.0,578.4175,87.94636,5.746400,1.059490,154.6170,243.2500,20.56317
2024-11-20,,578.6135,87.81498,5.771800,1.060760,154.7180,244.6200,20.55399
2024-11-21,126922.0,581.7196,87.76809,5.770700,1.054619,155.2950,246.6600,20.70094
2024-11-22,129126.0,583.5226,87.82440,5.814100,1.046934,154.2180,249.8400,20.71930
2024-11-25,129036.0,585.5020,88.77206,5.799300,1.047987,154.1460,242.4800,20.42541
2024-11-26,129922.0,588.5591,88.58442,5.797200,1.044430,154.3780,242.9500,20.42541
2024-11-27,127669.0,586.7758,88.94097,5.809600,1.049120,153.0090,243.4900,20.31520
2024-11-28,124610.0,,,5.937400,1.056245,151.3360,,
2024-11-29,125668.0,590.4209,89.31628,6.013900,1.056301,151.1740,245.5900,20.33357
2024-12-02,125236.0,591.4792,89.30876,5.973200,1.054507,149.8980,243.4400,20.18663
2024-12-03,126139.0,591.7534,89.05464,6.056800,1.050122,149.5080,243.9300,20.41623
2024-12-04,126087.0,595.4280,89.39346,6.043100,1.051083,149.6470,244.6700,20.30602
2024-12-05,127858.0,594.4481,89.38405,6.038800,1.051414,150.5670,242.8600,20.27847
2024-12-06,125946.0,595.5750,89.66639,6.010300,1.058560,150.2070,242.9500,20.12234
2024-12-09,127210.0,592.5080,89.35581,6.088300,1.056546,150.0300,245.3600,20.31520
2024-12-10,128228.0,590.6658,89.19581,6.076600,1.055520,151.4080,248.5900,20.36112
2024-12-11,129593.0,595.2321,88.93228,6.045300,1.053297,151.8070,250.9600,20.61828
2024-12-12,126042.0,592.1650,88.59344,5.952700,1.050685,152.2450,247.2800,20.53562
2024-12-13,124612.0,592.0475,88.17933,5.996100,1.047406,152.5870,244.2900,20.52644
2024-12-16,123560.0,594.5756,88.20755,6.040900,1.051005,153.4530,244.8800,20.41623
2024-12-17,124698.0,592.1259,88.20755,6.147300,1.051735,154.0860,243.9400,20.27847
2024-12-18,120772.0,574.4785,87.52580,6.103200,1.049505,153.5720,239.2600,20.09479
2024-12-19,121188.0,574.3020,87.12920,6.288900,1.035025,154.6730,239.6000,20.09479
2024-12-20,122102.0,581.1999,87.45024,6.151600,1.036495,157.6440,242.1000,20.22336
2024-12-23,120767.0,584.6804,87.06308,6.084200,1.043308,156.5330,240.9600,20.23884
2024-12-24,,591.1791,87.11031,6.193900,1.040583,157.1650,241.4400,20.35493
2024-12-25,,,,6.175600,1.040258,157.1070,,
2024-12-26,121078.0,591.2184,87.17640,6.182800,1.039955,157.1330,243.0700,20.29689
2024-12-27,120269.0,584.9950,86.94979,6.148500,1.042318,157.7480,241.4000,20.39363
2024-12-30,120283.0,578.3193,87.45970,6.193700,1.042938,157.8730,240.6300,20.57745
2024-12-31,,576.2153,87.29916,6.177900,1.040615,156.9950,242.1300,20.68386
2025-01-02,120125.0,574.7995,87.34637,6.300000,1.035186,157.7190,245.4200,20.88703
2025-01-03,118533.0,581.9865,87.20473,6.151000,1.026821,157.3620,243.4900,20.78061
2025-01-06,120022.0,585.3391,87.11976,6.180700,1.030535,157.4810,243.1900,20.81931
2025-01-07,121163.0,578.7223,86.72313,6.115500,1.038637,157.7430,244.5600,20.91605
2025-01-08,119625.0,579.5678,86.87422,6.100900,1.034554,158.2360,245.8600,20.87735
2025-01-09,119781.0,,,6.105800,1.031470,158.1920,,
2025-01-10,118856.0,570.7194,86.24157,6.034600,1.029760,158.0480,248.2100,21.43847
2025-01-13,119007.0,571.6042,86.09048,6.105900,1.024443,157.8870,245.7400,21.59326
2025-01-14,119299.0,572.3908,86.11881,6.093400,1.026525,157.3640,247.0300,21.58358
2025-01-15,122650.0,582.8025,87.02531,6.054800,1.030684,158.0500,248.8800,21.93186
2025-01-16,121234.0,581.6818,87.23306,6.012200,1.029527,156.2550,250.6000,21.83512
2025-01-17,122350.0,587.5217,87.29916,6.049900,1.030195,155.3560,249.2700,21.73837
2025-01-20,122543.0,,,6.066163,1.027739,156.3060,,
2025-01-21,123338.0,592.8997,87.59189,6.029800,1.042068,155.2490,253.1300,21.63196
2025-01-22,122972.0,596.2327,87.36527,6.020500,1.040594,155.7740,254.4300,21.61261
2025-01-23,122483.0,599.4869,87.13863,5.940300,1.041016,156.4400,254.0700,21.53521
2025-01-24,122447.0,597.7368,87.31805,5.924000,1.041602,156.1550,255.6500,21.54489
2025-01-27,124862.0,589.2816,87.88462,5.909100,1.046759,155.7440,252.9900,21.21596
2025-01-28,124056.0,594.3450,87.89405,5.892600,1.044506,154.9090,255.1800,21.23531
2025-01-29,123432.0,591.6805,87.79020,5.856100,1.042905,155.5590,254.2000,21.27400
2025-01-30,126913.0,594.8561,87.97907,5.856700,1.042525,155.1700,258.0500,21.29335
2025-01-31,126135.0,591.6903,87.83739,5.874500,1.039728,154.0970,258.5600,21.25465
2025-02-03,125970.0,587.7085,87.89993,5.840600,1.024779,155.3630,259.9400,21.41912
2025-02-04,125147.0,591.6511,88.11778,5.806200,1.032738,155.2770,262.5000,21.47717
2025-02-05,125534.0,594.0499,88.62934,5.757100,1.037280,154.1330,264.1300,21.34172
2025-02-06,126225.0,596.1146,88.52513,5.802900,1.040085,152.6060,263.4300,21.35140
2025-02-07,124619.0,590.6581,88.23148,5.760500,1.038573,151.1930,263.9000,21.36107
2025-02-10,125572.0,594.6694,88.21254,5.803200,1.031162,151.8460,268.3700,21.67065
2025-02-11,126522.0,595.1216,87.98518,5.786900,1.030153,151.7590,267.3900,21.83512
2025-02-12,124380.0,593.2044,87.37892,5.764500,1.036495,152.7390,267.6700,21.59326
2025-02-13,124850.0,599.4673,88.03256,5.764400,1.039199,154.2550,270.3100,21.69968
2025-02-14,128219.0,599.4377,88.40201,5.766900,1.046167,152.9890,266.2900,21.70935
2025-02-17,128869.0,,,5.701200,1.048922,152.0230,,
2025-02-18,128532.0,601.1976,87.92834,5.712100,1.048537,151.4440,270.7000,22.02860
2025-02-19,127309.0,602.6134,88.07044,5.688600,1.044834,151.9310,270.8500,22.20275
2025-02-20,127601.0,600.1063,88.25045,5.720300,1.042101,151.2200,270.9900,22.23177
2025-02-21,127128.0,589.8420,88.77145,5.701300,1.050056,149.4080,270.7400,21.92219
2025-02-24,125401.0,587.1580,88.96091,5.731000,1.047482,149.3870,272.2100,21.84479
2025-02-25,125980.0,584.2379,89.66191,5.777800,1.046134,149.8640,268.6200,21.60293
2025-02-26,124769.0,584.5329,89.90821,5.740300,1.052410,149.0780,269.0300,21.41912
2025-02-27,124799.0,575.2026,89.80399,5.801700,1.048878,148.8380,264.9300,21.44814
2025-02-28,122799.0,584.1790,90.29660,5.839000,1.039512,150.0120,263.2700,21.28368
2025-03-03,,573.9442,90.62436,5.880400,1.041385,150.7710,266.7400,21.14824
2025-03-04,,567.1504,90.33934,6.020500,1.048504,149.3050,269.0600,21.21596
2025-03-05,123047.0,573.2460,89.83583,5.885700,1.062699,149.7990,269.6200,21.15791
2025-03-06,123358.0,563.0703,89.78831,5.740100,1.079494,148.8980,268.2500,21.05149
2025-03-07,125035.0,566.2262,89.67432,5.763000,1.078795,148.1080,268.3900,21.23531
2025-03-10,124519.0,551.1445,90.30135,5.782900,1.086059,147.6080,266.0400,21.09986
2025-03-11,123507.0,546.5629,89.97832,5.852900,1.083940,147.0690,269.1600,21.21596
2025-03-12,123864.0,549.4633,89.71233,5.808600,1.091417,148.0420,270.3300,21.21596
2025-03-13,125637.0,542.1387,90.07333,5.797800,1.088625,148.2790,275.1300,21.13856
2025-03-14,128957.0,553.3370,89.75983,5.798500,1.085564,147.9490,275.2400,21.25465
2025-03-17,130834.0,557.6039,89.83583,5.740600,1.088127,148.5980,276.7300,21.39977
2025-03-18,131475.0,551.5771,89.94033,5.678069,1.091918,149.3790,279.9600,21.35140
2025-03-19,132508.0,557.5842,90.21584,5.672100,1.093948,149.4520,281.1100,21.48684
2025-03-20,131955.0,555.9719,90.34885,5.648100,1.091191,148.4900,280.7500,21.52554
2025-03-21,132345.0,556.1553,90.27284,5.673900,1.085670,148.5960,278.4900,21.39977
2025-03-24,131321.0,566.1152,89.75033,5.729600,1.083576,149.6770,277.2500,21.47717
